golden_id,conversation_id,query,gold_intent,top1_intent,top1_score,first_matching_intent_rank,top1_match,mrr,latency_ms,recall_at_1,recall_at_3,recall_at_5,recall_at_10,top1_rag_id,top2_rag_id,top2_intent,top2_score,top3_rag_id,top3_intent,top3_score,top4_rag_id,top4_intent,top4_score,top5_rag_id,top5_intent,top5_score,top6_rag_id,top6_intent,top6_score,top7_rag_id,top7_intent,top7_score,top8_rag_id,top8_intent,top8_score,top9_rag_id,top9_intent,top9_score,top10_rag_id,top10_intent,top10_score
GLD0141,480356,"@AmazonHelp No I haven't. This is my 2nd attempt to buy a tv, the first time you guys have scammers and it never delivered and now i buy and stock by you and with my prime still no tv and i was offered a low $25 gift card. I want my tv and a better appeasement offer. This is frustrating || @AmazonHelp I'm prime and it was Wednesday, now just finish talking with UPS and they do not know where the package is, they now wanting to investigate. So Is amazon is gonna send me another tv? || @AmazonHelp I''m on the phone and now the tv is out of stock with your company and I'm being offered a refund not a replacement and lesser appeasement gift card from lastnight. I'm livid!!!",refund,return_replacement,0.6577,2,0,0.5,27.84,0,1,1,1,RAG01532,RAG01160,refund,0.6492,RAG01537,return_replacement,0.6421,RAG04973,delivery_shipping,0.6276,RAG04839,delivery_shipping,0.6273,RAG01409,return_replacement,0.6233,RAG04091,security_fraud,0.6222,RAG00763,payment,0.6123,RAG01593,return_replacement,0.6102,RAG00457,payment,0.6092
GLD0142,2291164,"@AmazonHelp I placed an order over the phone and they said on day of order they would refund my postage costs in 5 working days that was on 26th oct, I am still waiting and now they refusing say they added it as credit to my amazon account instead ?? || @AmazonHelp I have a amazon kids fire tablet and the case didn't fit so I rang up to get a suitable case and they told me they would refund the postage costs but now they tell me they can't refund it as it's already been given as credit. || @AmazonHelp They basically ordered me a new cover but said they couldn't apply a promotion to the postage costs so therefore they would refund the postage costs back into my bank account and now they won't? || @AmazonHelp No on the phone he said he would refund the order when I contacted today to say I hadn't received it yet they said it's because the other caller had added it as credit to my account but I don't want credit I want the refund",refund,refund,0.8941,1,1,1.0,34.18,1,1,1,1,RAG01078,RAG00986,refund,0.6902,RAG04791,refund,0.6485,RAG04920,delivery_shipping,0.6433,RAG00915,refund,0.6407,RAG01470,return_replacement,0.6397,RAG00799,payment,0.6391,RAG01196,refund,0.6372,RAG04954,prime_membership,0.6322,RAG00720,payment,0.6317
GLD0143,2161785,"@AmazonHelp evrytime I'm getting the samething from you guys but not a solution except sorry, apologies and understand this is 7th order may I know why @115851 not responding ?? why it's happening to me ?? and what are step been taken ?? || @AmazonHelp I did it but no response even did chat but no proper update even wrote to @115851 no response I guess @115851 busy counting money but rest would have given me proper solution on query. correct me if I'm wrong. @115850 policy of refund violated in my case. Thanks. || @AmazonHelp i've waited till 15day and in 15day @115851 become richman but my query is unanswered only sorry and apologies.  No resolution what is the refund policy ?? and Replacement ?? in my case it's truly violated. Thanks. || @AmazonHelp Like as I told you earlier I've done my work even mark @115851 but no result. it's the gimmick of becoming rich i guess @115851",refund,return_replacement,0.8035,2,0,0.5,34.47,0,1,1,1,RAG01395,RAG01035,refund,0.7332,RAG03736,order_cancellation,0.7166,RAG01339,refund,0.703,RAG01098,refund,0.693,RAG01006,refund,0.6883,RAG01101,refund,0.6882,RAG01054,refund,0.6848,RAG01042,refund,0.6847,RAG04935,refund,0.6845
GLD0144,619087,@AmazonHelp Stop this crap of sending message saying. We have replied back. Whereas there hasn’t been any reply for a week.. stop fooling the customers. Stop playing this dirty game of auto message. Had there been a genuine concern to resolve there would have been atleast a single call to me || @AmazonHelp There is no email from the social media team.. stop killing time by sending such repetitive emails of reply sent. It u truly intend give a concrete reply.. || @AmazonHelp Please check ur records amazon acctn details are already shared thru dis link earlier. Stop this nuatanki of being concerned. Answer what is my acctn no and the bank name which u claim the amt has been transferred since u have it in ur records || @AmazonHelp Keeping u posted on wat that u guys are not resolving the concern raised 25 days back. Amazon jus doesn’t intend to refund.. atleast stand up to be straight forward saying u are not resolving the concern. Such a shame u guys r disgusting lot,refund,delivery_shipping,0.8561,3,0,0.3333333333333333,31.82,0,1,1,1,RAG04757,RAG03924,security_fraud,0.7285,RAG01339,refund,0.7269,RAG04480,general_support,0.7252,RAG01042,refund,0.7244,RAG00465,payment,0.7203,RAG04935,refund,0.7174,RAG01103,refund,0.7166,RAG00695,payment,0.7155,RAG04976,delivery_shipping,0.7141
GLD0145,1732562,"@AmazonHelp Legit
Your Delivery is ALWAYS Late.
Giving Refund is Delayed ALWAYS.
Return Pickup is also ALWAYS. Rescheduled &amp; Delayed.
Cant Replace or Exchange ur products. 
Also Product is either damaged/used/wrong
Not at all exaggerating
It happens ALWAYS
EVERYTIME!
UNINSTALLING AMAZON APP.",return_replacement,technical_app,0.7215,6,0,0.16666666666666666,17.92,0,0,0,1,RAG03388,RAG01358,refund,0.7172,RAG01075,refund,0.7064,RAG00994,refund,0.7006,RAG01121,refund,0.6973,RAG01800,return_replacement,0.6971,RAG00997,refund,0.6947,RAG00059,delivery_shipping,0.689,RAG01146,refund,0.6886,RAG02724,prime_membership,0.6858
GLD0146,539797,"@AmazonHelp I havent contacted anyone yet. We just got home a little while ago. How do i go about getting a replacement? || @AmazonHelp Unfortunately it didnt give me the option to replace after I clicked to return, replace, or exchange. Is there another way to replace the item?",return_replacement,return_replacement,0.7496,1,1,1.0,19.11,1,1,1,1,RAG01726,RAG01575,return_replacement,0.7072,RAG01760,return_replacement,0.7047,RAG01399,return_replacement,0.7034,RAG01592,return_replacement,0.7019,RAG01405,return_replacement,0.6755,RAG01408,return_replacement,0.6706,RAG01434,return_replacement,0.6702,RAG01691,return_replacement,0.6684,RAG01605,return_replacement,0.6681
GLD0147,2769041,"@AmazonHelp This is the 1st one you sent yesterday!! I’ve waited since July for this and twice you’ve let me down!! No care given at depot!!! ?????? https://t.co/HpqdCgAqo6 || @AmazonHelp Wait for another replacement, but as I couldn’t understand her English (very little of it) I have no idea who’s collecting faulty items! || @AmazonHelp Nope! They said it would be collected as I don’t have a printer to print a return label. Customer service agents English is shocking!! || @AmazonHelp I haven’t had an email saying about returning the item or today’s faulty item. Poor customer service, I asked repeatedly and still no joy! || @AmazonHelp On the phone yet again and no one has a clue what I’m saying and what to actually do!!! This is bloody ridiculous and I’m very close to cancelling my Prime membership!! || @AmazonHelp @157017 I already have cancelled my prime membership! I got sent faulty items that weren’t even in a cardboard box just manufacturer boxes for graphics cards and had to return but told 4-6 weeks for my money back! I’m seeking legal advise as Philippines are useless and no Uk staff!",return_replacement,prime_membership,0.6552,0,0,0.0,36.65,0,0,0,0,RAG04954,RAG00378,delivery_shipping,0.6547,RAG00066,delivery_shipping,0.6439,RAG04741,delivery_shipping,0.6424,RAG01829,product_issue,0.6381,RAG00125,delivery_shipping,0.6344,RAG03686,order_cancellation,0.6339,RAG03215,technical_app,0.6273,RAG02557,prime_membership,0.6254,RAG04869,delivery_shipping,0.623
GLD0148,1281404,"@AmazonHelp Return pickup agent took some1 else's parcel, Amazon nt returning it n nt refunding my money fr original item.
@118702 @4167 btr than u!",return_replacement,return_replacement,0.6732,1,1,1.0,14.78,1,1,1,1,RAG01471,RAG01442,return_replacement,0.6482,RAG01168,refund,0.6479,RAG00309,delivery_shipping,0.6464,RAG01116,refund,0.6453,RAG00965,refund,0.6452,RAG01338,refund,0.642,RAG01679,return_replacement,0.6403,RAG01950,product_issue,0.6339,RAG01665,return_replacement,0.6335
GLD0149,453169,@AmazonHelp I am trying to exchange an item for the right size - this return window was extended for up to a year for me. Upon trying to exchange I am told you can only replace it with the same size!? Also told the opposite of your websites price inflation policy when exchanging sizes,return_replacement,refund,0.5901,4,0,0.25,16.32,0,0,1,1,RAG01138,RAG01338,refund,0.5746,RAG01130,refund,0.5565,RAG01419,return_replacement,0.5509,RAG01091,refund,0.5474,RAG01539,return_replacement,0.5471,RAG01232,refund,0.5432,RAG01766,return_replacement,0.5426,RAG01618,return_replacement,0.5376,RAG01471,return_replacement,0.5291
GLD0150,21414,"@AmazonHelp I received product with torn package with clear damage however small though. Proper care was not taken while delivering. And now if I replace product it will take 5-7 days atleast which I can not afford. I have no option but to keep it and suffer due to bad practise in delivery. || @AmazonHelp I have clearly mentioned that I need the book for studies in next few days atleast. So I can not afford to return. And rather what solution I got from you is return of that order which I could have done anyway. I want different solution so I contacted you. || @AmazonHelp If such is the case I regret my order with Amazon. I was thinking more of a better solution such as delivering product again and then collecting the first one. Since I need the book for study, I can not waste time returning it. I can only regret about my choice about Amazon.",return_replacement,delivery_shipping,0.8197,2,0,0.5,30.03,0,1,1,1,RAG00223,RAG01783,return_replacement,0.6933,RAG01962,product_issue,0.6879,RAG01677,return_replacement,0.6815,RAG04768,return_replacement,0.6749,RAG02031,product_issue,0.6591,RAG01385,return_replacement,0.6274,RAG01731,return_replacement,0.6234,RAG01327,refund,0.6219,RAG01713,return_replacement,0.6206
GLD0151,468244,"@AmazonHelp I have done so, but you tell me how it is ok to 
1. send a defective mobile that we paid 30k+ for
2. assure replacement today (we have a defective mobile with us all this while)
3. delivery person assures he will deliver today
4. we wait and make arrangements and now this? || @AmazonHelp Still waiting to hear back. I can take delivery post 3 pm today but I want you to know it's a tremendous hassle. Please please make sure it is delivered today post 3 pm. Awaiting your response || @AmazonHelp Product has been replaced at 9 am. Now I am getting calls from your people saying the original phone box is also needed. I don't have that box and your exchange policy mentions it is not necessary. Have returned phone, charger and everything else. Please ask them to stop https://t.co/IPqysx33U0 || @AmazonHelp you have sent me another phone with a defective screen. Larger, more numerous scratches inside the display. I have raised a replacement/engineer request already but I want you to understand this is absolutely not done || @AmazonHelp Engineer supposed to come today at 10 am, he hasn't come and he is not picking up his phone. I am sick and tired of this now",return_replacement,return_replacement,0.6934,1,1,1.0,37.64,1,1,1,1,RAG04642,RAG04791,refund,0.6749,RAG01831,product_issue,0.6472,RAG01751,return_replacement,0.6374,RAG04787,refund,0.6293,RAG04928,return_replacement,0.5978,RAG00349,delivery_shipping,0.5962,RAG03910,security_fraud,0.5924,RAG00968,refund,0.5924,RAG04739,return_replacement,0.5895
GLD0152,436410,"@AmazonHelp I hv already raised request, but the point is why this happens at first, and resolution provided suggests i have to pay more to buy again. || @AmazonHelp Even i have requested return pickup time, but no help here given time-slot of 3-6 pm today, a bit difficult for me hv to take leave for it. || @AmazonHelp Have u seen the given time, in mid of day (3-6 pm) ? How do working people manage this other than taking leave just they hv to return. Poor || @AmazonHelp It's been 3 days, and i am still waiting for return pickup. Please see my money is stuck due to this. || @AmazonHelp Yes i have called them multiple times, emailed as well, but every time i got same reply 'we hv escalated issue and wait till end of day'.",return_replacement,return_replacement,0.8415,1,1,1.0,33.24,1,1,1,1,RAG01383,RAG03900,security_fraud,0.7251,RAG00694,payment,0.7172,RAG01467,return_replacement,0.7062,RAG03504,order_cancellation,0.7058,RAG04374,general_support,0.7042,RAG00198,delivery_shipping,0.6978,RAG04567,order_cancellation,0.6947,RAG01535,return_replacement,0.6933,RAG00571,payment,0.6927
GLD0153,580550,@AmazonHelp The price saving I made was £10 roughly. I could have returned them after Christmas as they’re faulty. And when ~ if ~ the silver is back in stock I’d have been able to do a replacement return order. They showed in stock until I went through the process.,return_replacement,technical_app,0.528,2,0,0.5,17.48,0,1,1,1,RAG03325,RAG01400,return_replacement,0.4876,RAG04530,general_support,0.4814,RAG01329,refund,0.4743,RAG00725,payment,0.4736,RAG01777,return_replacement,0.4669,RAG01365,return_replacement,0.4634,RAG01618,return_replacement,0.4576,RAG01232,refund,0.4558,RAG00607,payment,0.4489
GLD0154,2826512,"@AmazonHelp I’ve got not idea what’s going on, I phoned customer service to arrange replacement/return and the return label said it will be collected the next business day which was today. Having emailed customer serv today they have arranged collection for the 28th November!! || @AmazonHelp It’s said to click on a link and print the label which advised the parcel would be collected the next working day, someone tell me what’s going on because I’ve got no idea!!",return_replacement,prime_membership,0.6945,9,0,0.1111111111111111,21.5,0,0,0,1,RAG02699,RAG00154,delivery_shipping,0.6855,RAG03416,technical_app,0.6813,RAG00282,delivery_shipping,0.6812,RAG01118,refund,0.6782,RAG04185,general_support,0.6775,RAG00163,delivery_shipping,0.6764,RAG00326,delivery_shipping,0.6751,RAG01788,return_replacement,0.6738,RAG01764,return_replacement,0.6731
GLD0155,1431354,"@AmazonHelp Thanks for the prompt reply.But, it is asking for replacement. But i need a refund or exchange || @AmazonHelp Last question can i replace the product from the another one, viz:- boat wants to replace with skull candy, please a request to help.",return_replacement,refund,0.5191,2,0,0.5,16.28,0,1,1,1,RAG01138,RAG01766,return_replacement,0.5077,RAG01413,return_replacement,0.5071,RAG01408,return_replacement,0.501,RAG01232,refund,0.4998,RAG01501,return_replacement,0.4985,RAG01218,refund,0.4959,RAG01575,return_replacement,0.4909,RAG04802,return_replacement,0.4879,RAG01091,refund,0.4845
GLD0156,2297427,"@AmazonHelp Well I'm still on hold with person #4, but they put me on hold about 5 minutes ago to deal with an ""error."" So now I don't know what's going on... || @AmazonHelp Supposedly it's all fixed, but I haven't received an email with a return label (though I did get one about being happy to help me) and I can't verify the replacement is going to my address since it's not on my account (it was a gift).",return_replacement,return_replacement,0.7026,1,1,1.0,22.16,1,1,1,1,RAG01656,RAG02292,account_access,0.6946,RAG01665,return_replacement,0.6563,RAG01479,return_replacement,0.6552,RAG02487,account_access,0.6489,RAG01726,return_replacement,0.6487,RAG00293,delivery_shipping,0.6487,RAG01397,return_replacement,0.6465,RAG01024,refund,0.6401,RAG01779,return_replacement,0.64
GLD0157,2597113,"@AmazonHelp @AmazonHelp tried contacting and arranging for return pickup on sunday, today is friday, pick it up today itself || @AmazonHelp @AmazonHelp it was last sunday 12.11.17 || @AmazonHelp @AmazonHelp  u send pickup person without id card/ receipt/any other id proof? So u can say u dint receive the material?
#akhilsaxena @115850",return_replacement,delivery_shipping,0.6501,3,0,0.3333333333333333,20.85,0,1,1,1,RAG04865,RAG00431,delivery_shipping,0.6334,RAG01665,return_replacement,0.6307,RAG00163,delivery_shipping,0.6231,RAG03331,technical_app,0.6211,RAG04223,general_support,0.6162,RAG01985,product_issue,0.6154,RAG04839,delivery_shipping,0.6152,RAG00068,delivery_shipping,0.6149,RAG03477,order_cancellation,0.6129
GLD0158,2485562,"@AmazonHelp We purchased an item last year which became faulty and replacement was organised. Unfortunately the wrong item was given to the driver and we are trying to get it returned. The faulty item has been returned, and new one delivered. || @AmazonHelp We have nothing to return, that has been completed. The problem is you have taken 2 items, one correctly, one incorrectly and we would like the item taken incorrectly returned!",return_replacement,return_replacement,0.6439,1,1,1.0,20.11,1,1,1,1,RAG01630,RAG04649,return_replacement,0.6367,RAG01950,product_issue,0.6298,RAG00309,delivery_shipping,0.6286,RAG01471,return_replacement,0.6152,RAG01442,return_replacement,0.6084,RAG04768,return_replacement,0.6031,RAG04741,delivery_shipping,0.587,RAG03695,order_cancellation,0.5859,RAG01090,refund,0.5857
GLD0159,608092,"@AmazonHelp It's abt 1 pickup request which has nt been completed yet, inspire of having word with Baruna,Sumen,Tauheed,Nishant,Vijay n Bhavesh..
404-7462347-7708364 || @AmazonHelp But why it has nt been completed? If ur portal provide to choose the timing slot then why no one turned up? I'm is it professional? || @AmazonHelp What is the benefit if one has to wait fr 3 days...why shud one go to this type of mental harassment || @AmazonHelp Still waiting for the pickup
Bhavesh had promised for today 10am-1pm
Same has been passed. || @AmazonHelp Again same thing is happening for one more order, no update and no one turned up. If u want I can share the order ID. || @AmazonHelp Ms Dijal is saying that pickup guy never come on given slot.. and she can not escalate the issue..as it happens every time and I shud wait more..
WHY THIS KIND OF SERVICE?",return_replacement,delivery_shipping,0.7065,2,0,0.5,34.91,0,1,1,1,RAG00046,RAG01535,return_replacement,0.6838,RAG01383,return_replacement,0.6797,RAG02125,account_access,0.6789,RAG04375,general_support,0.675,RAG01742,return_replacement,0.6666,RAG01549,return_replacement,0.6656,RAG04611,delivery_shipping,0.6634,RAG01628,return_replacement,0.656,RAG04230,general_support,0.6554
GLD0160,128778,"@AmazonHelp Please return my money @115850  had already taken to much time from 14 nov u guys are doing only investigation. @115850 only cheat the customer. I'll never trust @115850 . || @AmazonHelp I have already send you all guys many times call, email, Fb post talk But i'm not getting proper response from your side. IN many link i have posted provide by @115850 So, plz don't make me fool return my money. || @AmazonHelp I have already replied many times they are not giving right feedback. @115850 all ready wated my time as well as money wrost service plz return my money || @AmazonHelp As I have already told u @115850 I have shared my all details in all links provided by @115850 so plz don't try to make fool. Plz return my money..",return_replacement,delivery_shipping,0.7358,3,0,0.3333333333333333,31.41,0,1,1,1,RAG00128,RAG00465,payment,0.7194,RAG04795,return_replacement,0.7177,RAG01339,refund,0.7147,RAG00918,refund,0.7142,RAG01345,refund,0.7129,RAG01042,refund,0.7104,RAG03924,security_fraud,0.7051,RAG01805,return_replacement,0.7047,RAG00975,refund,0.7045
GLD0161,782428,"@AmazonHelp @115850 yes, yesterday they have committed that they will do and today they are saying no, even after ur engineer have confirmed that the phone is defective #cheater @306774 @123288 @306775 || @AmazonHelp @AmazonHelp @AmazonHelp  i have send u my details in given link as u want. At what time my prob will resolved. || @AmazonHelp Shit service from u guys, Ur pickup person suppose to come on Monday betwn 2 to 5, and still he has not came... And I even don't get any response form you.. every time I have to call and beg.. @306775 @115850 @123288 @306774 || @AmazonHelp @306773 Amazing service of @118702 .purchased 3 mobile in month &amp; service is awesome. :) while amazon is struggling to solve issue. Thnx @118702",return_replacement,delivery_shipping,0.7126,3,0,0.3333333333333333,31.88,0,1,1,1,RAG04611,RAG04714,delivery_shipping,0.7124,RAG04642,return_replacement,0.6992,RAG01693,return_replacement,0.694,RAG01535,return_replacement,0.6935,RAG01497,return_replacement,0.6931,RAG03897,security_fraud,0.6916,RAG04996,delivery_shipping,0.6888,RAG00128,delivery_shipping,0.6859,RAG04977,delivery_shipping,0.6854
GLD0162,382727,"@AmazonHelp Sure. This photo is on my iPad, but the options have ‘download’ listed; why would I need to download a local file? Also, when I tap ‘edit photo’ it shows a brief ‘downloading photo’ popup and then opens the edit window. https://t.co/C74izbufkO || @AmazonHelp I just installed the app this morning for the first time, and yes my device has been restarted. It is an iPad Pro 10.5 inch and it’s running iOS 11 || @AmazonHelp ok, got that problem sorted out. but now I have another one: there are two mp4 files in my drive, but a search for mp4 finds nothing. why? https://t.co/5oOl5GlIQK || @AmazonHelp a search for mov returned many results, FYI || @AmazonHelp And the location search is in a completely bizarre place https://t.co/7rIygFZrL0",return_replacement,technical_app,0.4676,0,0,0.0,32.58,0,0,0,0,RAG04953,RAG03246,technical_app,0.4675,RAG03249,technical_app,0.4663,RAG03238,technical_app,0.4532,RAG03102,technical_app,0.4487,RAG02950,prime_membership,0.448,RAG03351,technical_app,0.4449,RAG02894,prime_membership,0.4449,RAG03266,technical_app,0.4428,RAG02946,prime_membership,0.4381
GLD0163,671650,"@AmazonHelp I'm not sure what my email provider can do - the email is working as it should, just being used by too many ppl.  I did reach out to Amazon help &amp; nothing seems to have happened tho. Maybe you can help with that? || @AmazonHelp I don't have an Amazon account with that email address. But it is an address with 2 step verification that has not been hacked.  Why would someone be able to set up an Amazon account with an email account that has not been verified thru Amazon?  Sounds like Amazon security prob. || @AmazonHelp At least the bank's email gave an option for ""If this is not So&amp;So, please contact us at email/phone ASAP."" || @AmazonHelp I have and am now following up. My larger concern is that Amazon does not have an email verification system in place, which would have prevented this from happening in the first place, saving me a lot of time, and others potentially damaging security breaches. || @AmazonHelp They sent me to another account specialist. I'm advising Amazon to enable some sort of email verification, but I haven't heard anything back. In this day &amp; age, its surprising that Amazon doesn't seem concerned about this. With all the staff in Seattle surely someone can do this. || @AmazonHelp I can't seem to find anyone who actually understands the problem. There wasn't unauthorized activity, someone is using my email address for their account. No one is listening to me. https://t.co/0Um9002EJN",security_fraud,account_access,0.8938,5,0,0.2,35.13,0,0,1,1,RAG02305,RAG04576,payment,0.7528,RAG04853,technical_app,0.7486,RAG02249,account_access,0.7048,RAG03963,security_fraud,0.7024,RAG02319,account_access,0.7008,RAG02342,account_access,0.6961,RAG02225,account_access,0.696,RAG04503,general_support,0.6938,RAG04017,security_fraud,0.6915
GLD0164,977729,@AmazonHelp Change your gaeway many people have done a fraud in your amazon.in site by order amazon egv by hacked indian credit card,security_fraud,security_fraud,0.7564,1,1,1.0,13.53,1,1,1,1,RAG03882,RAG03924,security_fraud,0.69,RAG02228,account_access,0.6652,RAG02427,account_access,0.6545,RAG02480,account_access,0.6479,RAG01741,return_replacement,0.6452,RAG00934,refund,0.6431,RAG04079,security_fraud,0.6348,RAG03941,security_fraud,0.6312,RAG00758,payment,0.6306
GLD0165,2896023,"@AmazonHelp Account for hacked
Change password 
Account got locked
Suspension for 5 hours
Got new password
Unauthorized purchases
Request help
Account gets locked again
Rinse and repeat for the past 2 weeks",security_fraud,account_access,0.7873,0,0,0.0,11.97,0,0,0,0,RAG02349,RAG02194,account_access,0.7713,RAG02398,account_access,0.7558,RAG02296,account_access,0.7524,RAG02268,account_access,0.7511,RAG02425,account_access,0.7368,RAG02502,account_access,0.725,RAG02491,account_access,0.7241,RAG02488,account_access,0.7205,RAG02496,account_access,0.72
GLD0166,2396348,"@AmazonHelp Re emails - I had an order where the payment was declined last month and on 3 October got a verification code, but I've used the account since then. Nothing about the account ceasing to exist! || @AmazonHelp I can obviously also verify my identity and prove that I have therefore been hacked. I am very alarmed because the hacker is presumably using my account. I also need access to my kindle books etc. I am appalled by the disinterest from the email customer services team.",security_fraud,payment,0.8109,7,0,0.14285714285714285,19.73,0,0,0,1,RAG04576,RAG02305,account_access,0.793,RAG02342,account_access,0.7586,RAG00512,payment,0.7503,RAG02319,account_access,0.7394,RAG04853,technical_app,0.7382,RAG04017,security_fraud,0.7344,RAG04896,prime_membership,0.733,RAG04503,general_support,0.7292,RAG04867,account_access,0.7218
GLD0167,2678028,"@AmazonHelp Treated like vermin by amazon. I want my account reinstated so I have the pleasure of cancelling the damn thing. Selling your kindle and alexa products and never dealing with your shower of shit again || @AmazonHelp No...theyvsaid on Wednesday they'd email within 24-48 hours...its now sunday and nothing.
Sorry is a bit of an empty sentiment when you have treated us like shit and continue to do so. We've both been the victims of a clear phishing scam based on deficiencies on your security",security_fraud,order_cancellation,0.6765,0,0,0.0,21.64,0,0,0,0,RAG03559,RAG04896,prime_membership,0.6701,RAG04867,account_access,0.6539,RAG00695,payment,0.6437,RAG02111,account_access,0.6421,RAG00624,payment,0.638,RAG03395,technical_app,0.6378,RAG01593,return_replacement,0.6377,RAG04215,general_support,0.6361,RAG00549,payment,0.6322
GLD0168,442890,"@AmazonHelp they said that they can’t close my account because there’s a balance on it. which I knew already, but it was HACKED! I want you guys to find out why my account was hacked and I shouldn’t be responsible for it. everyone said they’ll “investigate” but nothing has ever been resolved || @AmazonHelp sent. I also emailed seller support with all the details. I just hope this will finally get resolved. it’s literally been months!",security_fraud,account_access,0.6857,0,0,0.0,18.64,0,0,0,0,RAG04609,RAG02342,account_access,0.68,RAG02268,account_access,0.678,RAG02487,account_access,0.6754,RAG02319,account_access,0.6739,RAG02305,account_access,0.6719,RAG02480,account_access,0.6716,RAG04896,prime_membership,0.6656,RAG04853,technical_app,0.6645,RAG02397,account_access,0.663
GLD0169,1501695,"@AmazonHelp I'm counting on @115821 and @115851 to do the right thing here. This has been a horrible experience, unlike typical Amazon excellence || @AmazonHelp Starter was sold as new part. Not only was it NOT new; it was horribly defective, which we discovered after mechanic installed it @115851 || @AmazonHelp The problem is, it was billed as NEW &amp; it was NOT. That is simply FRAUD. Then I have to PAY to ship it BACK??? #SCAM!???????? @115851 @115821 https://t.co/VTnmR9t3rN",security_fraud,security_fraud,0.6123,1,1,1.0,23.66,1,1,1,1,RAG03884,RAG03910,security_fraud,0.6024,RAG04052,security_fraud,0.6012,RAG01623,return_replacement,0.5962,RAG03779,order_cancellation,0.5956,RAG00875,payment,0.5951,RAG01279,refund,0.5941,RAG00803,payment,0.5935,RAG01468,return_replacement,0.5901,RAG04908,delivery_shipping,0.5901
GLD0170,1014759,@AmazonHelp U all are fool so me are assuring me and someone ask abt issue what the hell u waisting my time || @AmazonHelp I have highlighted thus issue over phone call to u all 10 times they and u both are same but it being 2 days no action have taken || @AmazonHelp Last u are a joke just attract us with fake policy public know their fraud scam they do with us and action they take is nothing,security_fraud,security_fraud,0.7374,1,1,1.0,20.14,1,1,1,1,RAG04052,RAG01693,return_replacement,0.7366,RAG00128,delivery_shipping,0.7268,RAG03924,security_fraud,0.7226,RAG00768,payment,0.7193,RAG02480,account_access,0.7173,RAG03969,security_fraud,0.7118,RAG03897,security_fraud,0.711,RAG03529,order_cancellation,0.7107,RAG03278,technical_app,0.7102
GLD0171,1472718,"@AmazonHelp My e-mail got hacked in June, Amazon cut the account, owed me 600 bucks at the time, we have not been able to get anywhere with numerous, numerous calls to cust service, and the account is still not accessible, and they still have out money, almost 5 months. || @AmazonHelp We have talked with both, no results. This has been going on since June 19th. || @AmazonHelp I have done this 3 times now. How many times do you need this????",security_fraud,account_access,0.7371,6,0,0.16666666666666666,21.31,0,0,0,1,RAG02305,RAG04853,technical_app,0.7211,RAG04576,payment,0.7211,RAG04503,general_support,0.7192,RAG04867,account_access,0.7073,RAG04017,security_fraud,0.704,RAG02342,account_access,0.7024,RAG03919,security_fraud,0.7004,RAG02137,account_access,0.7003,RAG04896,prime_membership,0.6995
GLD0172,286790,@AmazonHelp I have received unsatisfactory response as I think my account has been hacked so am pursuing it with regulatory authority || @AmazonHelp Alleged I had never used my Prime Account  when I have been using it several times a month for several years. Totally inadequate response || @AmazonHelp Amazon seem unwilling or unable to provide me with proper helpful answers.,security_fraud,account_access,0.7196,0,0,0.0,17.15,0,0,0,0,RAG02429,RAG00638,payment,0.7009,RAG04896,prime_membership,0.6973,RAG02456,account_access,0.6956,RAG00879,payment,0.6949,RAG00604,payment,0.6907,RAG02714,prime_membership,0.6879,RAG04126,general_support,0.6867,RAG02653,prime_membership,0.6845,RAG02730,prime_membership,0.6809
GLD0173,133645,"@AmazonHelp Nothing received. Original email account compromised and so this was changed with your team on 14 Nov. Have checked all folders on both registered emails. || @AmazonHelp Have done this, and your ""specialists"" state that the account does not exist on the email that YOUR SECURITY ACCOUNT CHANGE TEAM changed it to! I'm going round and round in circles and getting absolutely nowhere. Ridiculous!",security_fraud,account_access,0.7758,5,0,0.2,16.37,0,0,1,1,RAG02305,RAG02263,account_access,0.7576,RAG04853,technical_app,0.752,RAG02319,account_access,0.7427,RAG04017,security_fraud,0.736,RAG02342,account_access,0.7306,RAG02425,account_access,0.7243,RAG04867,account_access,0.7237,RAG02137,account_access,0.7233,RAG02242,account_access,0.7229
GLD0174,431171,"@AmazonHelp Have done this process 20 times in 15 days, no one calls. Its big fraud. Get someone to https://t.co/9KB3YJXyo9 7744012286 || @AmazonHelp No mail has been received.. big time frauds. || @AmazonHelp Same set of replies u did 13 days back. Big time frauds. || @AmazonHelp I dont understand why no one is calling or putting anything on mail. Do u understand what kind of fraud u all have done",security_fraud,security_fraud,0.7414,1,1,1.0,20.07,1,1,1,1,RAG03961,RAG03908,security_fraud,0.7337,RAG03924,security_fraud,0.7121,RAG04054,security_fraud,0.7077,RAG03903,security_fraud,0.7058,RAG00975,refund,0.701,RAG04073,security_fraud,0.699,RAG02305,account_access,0.6953,RAG03529,order_cancellation,0.6928,RAG03891,security_fraud,0.6919
